0.013617,0.011935,0.019565,0.061521
0.010698,0.013324,0.022641,0.063909
0.010604,0.011728,0.020759,0.061542
0.010483,0.015754,0.023232,0.061328
0.010939,0.014186,0.019646,0.062604
0.011525,0.012455,0.019345,0.062254
0.010243,0.011415,0.01996,0.063658
0.01108,0.012551,0.019467,0.061211
0.010873,0.012072,0.019777,0.061317
0.010906,0.012144,0.020581,0.064154
0.011059,0.01107,0.02061,0.061511
0.010819,0.011144,0.020152,0.063496
0.010594,0.011734,0.020252,0.06327
0.010489,0.012297,0.019727,0.063863
0.011454,0.011396,0.022957,0.065864
0.010586,0.012236,0.020985,0.061695
0.012281,0.012869,0.019097,0.062402
0.014325,0.013631,0.019395,0.062889
0.013746,0.012847,0.0224,0.063471
0.012387,0.013243,0.018952,0.064671
0.013019,0.013846,0.019242,0.065661
0.012569,0.012397,0.018471,0.07043
0.011105,0.014605,0.018864,0.066635
0.012001,0.017852,0.019113,0.066373
0.011897,0.02953,0.018401,0.064844
0.011114,0.016927,0.019269,0.064623
0.011691,0.012286,0.019717,0.066678
0.01089,0.010946,0.019331,0.065223
0.011007,0.01165,0.019442,0.063477
0.012124,0.011125,0.020838,0.062178
0.012387,0.011426,0.02035,0.064278
0.011614,0.013724,0.020274,0.066825
0.010724,0.01278,0.020591,0.063909
0.010544,0.013905,0.019257,0.063232
0.01144,0.011542,0.019101,0.064957
0.010531,0.016792,0.01986,0.063012
0.011139,0.024685,0.020127,0.062966
0.012429,0.017449,0.018974,0.073854
0.012401,0.010664,0.019951,0.063762
0.013727,0.013501,0.020358,0.064915
0.010994,0.016188,0.018624,0.062777
0.011694,0.016804,0.019244,0.063358
0.010815,0.013066,0.019169,0.062258
0.010967,0.010987,0.019362,0.061464
0.011333,0.012134,0.025903,0.061727
0.010895,0.011211,0.01818,0.062038
0.011085,0.011451,0.019715,0.061639
0.01111,0.010963,0.018443,0.061674
0.011521,0.010863,0.020932,0.062078
0.011639,0.011084,0.020209,0.061419
0.010789,0.010414,0.018923,0.063806
0.011364,0.011092,0.019717,0.061383
0.011833,0.01269,0.01919,0.069092
0.010725,0.013092,0.01945,0.064379
0.013542,0.015608,0.02139,0.065064
0.012325,0.015103,0.019403,0.063919
0.012123,0.016989,0.0217,0.06328
0.011047,0.014454,0.020585,0.066117
0.011276,0.016752,0.022774,0.064841
0.010121,0.017465,0.023397,0.063978
0.011323,0.015318,0.021609,0.070341
0.010255,0.013444,0.021725,0.065703
0.010607,0.013487,0.020123,0.066759
0.010533,0.016298,0.019304,0.066045
0.011189,0.014336,0.027589,0.063275
0.010304,0.012909,0.018642,0.061957
0.010197,0.011325,0.019039,0.062569
0.0115,0.012359,0.017999,0.064371
0.011236,0.01209,0.018319,0.110049
0.010505,0.012442,0.018994,0.063332
0.010261,0.011554,0.018991,0.063475
0.010942,0.011046,0.019025,0.06491
0.010881,0.011033,0.019426,0.069535
0.011228,0.01149,0.019619,0.064298
0.010795,0.011302,0.019567,0.069399
0.011089,0.01171,0.019853,0.071744
0.01019,0.01135,0.019123,0.070271
0.010428,0.010446,0.021788,0.064044
0.011334,0.011559,0.022984,0.064631
0.010434,0.011363,0.020555,0.069749
0.010309,0.011331,0.020384,0.065194
0.010939,0.01129,0.020212,0.062965
0.010765,0.01117,0.020738,0.0651
0.010922,0.012079,0.019573,0.06718
0.012711,0.01294,0.020467,0.063434
0.010221,0.010767,0.02013,0.062901
0.010996,0.011209,0.020294,0.064809
0.011466,0.011262,0.021461,0.063434
0.010712,0.011781,0.021034,0.063938
0.011791,0.012337,0.020781,0.066093
0.011896,0.012988,0.020272,0.066436
0.011474,0.013921,0.019358,0.074767
0.010886,0.012261,0.018606,0.071528
0.012973,0.011178,0.019898,0.066006
0.01259,0.012863,0.020242,0.069596
0.015025,0.011972,0.019603,0.06817
0.014312,0.012143,0.019562,0.102975
0.01403,0.012422,0.021467,0.066537
0.012696,0.011668,0.019741,0.068353
0.012034,0.012171,0.020007,0.063172
0.010988,0.011503,0.018314,0.064123
